key,iea_ref,row_id,name,sector,country,register_class,iea_status,dropped_from_benchmark,capacity_value,capacity_unit,stop_event,perimeter_clause,rungs_passed,unread,site_result,site_searched,site_source,site_speaker,site_date,site_precision,site_note,capacity_result,capacity_searched,capacity_source,capacity_speaker,capacity_date,capacity_precision,capacity_note,fid_result,fid_searched,fid_source,fid_speaker,fid_date,fid_precision,fid_note,funding_result,funding_searched,funding_source,funding_speaker,funding_date,funding_precision,funding_note,start_result,start_searched,start_source,start_speaker,start_date,start_precision,start_note,input_result,input_searched,input_source,input_speaker,input_date,input_precision,input_note,input_provisional,as_of
iea:3726,3726,,ReSTart,clean,FRA,named not admitted,Concept,,60.63866667,ktH2Y,,,0,false,not_searched,false,https://restart-concertation.eu/,permit,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",false,2023-10-31
iea:3727,3727,,OrCHyDé ,clean,FRA,named not admitted,Concept,,29.45306667,ktH2Y,,,0,false,not_searched,false,https://concertation-orchyde.eu/,permit,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",false,2023-10-31
iea:3729,3729,,EpHyne,clean,FRA,named not admitted,Concept,,60.63866667,ktH2Y,,,0,false,not_searched,false,https://www.debatpublic.fr/usine-de-production-de-carburant-de-synthese-pour-laviation-chavelot-ephyne-6703,permit,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",false,2023-10-31
iea:3732,3732,,NeoCarb_Kerosène,clean,FRA,named not admitted,Concept,,51.976,ktH2Y,,,0,false,not_searched,false,https://www.debatpublic.fr/coordination-des-concertations-carbon-h2v-gravithy-deos-medhyterra-et-neocarb-4495,permit,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",false,2023-10-31
iea:3734,3734,,Elyfos,clean,FRA,none found,Concept,,17.32533333,ktH2Y,,,0,false,not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",false,2023-10-31
iea:3736,3736,versoenergy-carlhyng-carling,CarlHYng - Phases 2 and 3,clean,FR,admitted,Feasibility study,,300,MW_input,,,0,false,not_searched,false,https://www.concertation-carlhyng.eu/fr/le-projet-carlhyng,Verso Energy,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,https://www.concertation-carlhyng.eu/fr/le-projet-carlhyng,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,https://www.concertation-carlhyng.eu/fr/le-projet-carlhyng,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,https://www.concertation-carlhyng.eu/fr/le-projet-carlhyng,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"as of 2023-10-31: the document cited is dated 2026-09-11, after the cut-off, so this rung was fail on evidence that did not exist yet",true,2023-10-31
iea:3742,3742,luoto-energia-rauma,Luoto Energia,clean,FI,admitted,Feasibility study,,500,MW_input,,,0,false,not_searched,false,https://tes-h2.com/news/tes-and-cpc-finland-to-develop-500mw-e-ng-project-at-the-port-of-rauma-in-finland,Tree Energy Solutions,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,https://tes-h2.com/news/tes-and-cpc-finland-to-develop-500mw-e-ng-project-at-the-port-of-rauma-in-finland,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,https://tes-h2.com/news/tes-and-cpc-finland-to-develop-500mw-e-ng-project-at-the-port-of-rauma-in-finland,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,https://tes-h2.com/news/tes-and-cpc-finland-to-develop-500mw-e-ng-project-at-the-port-of-rauma-in-finland,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"as of 2023-10-31: the document cited is dated 2026-09-11, after the cut-off, so this rung was fail on evidence that did not exist yet",true,2023-10-31
iea:3776,3776,,Zamora e-Methanol plant,clean,ESP,perimeter exclusion,Feasibility study,,53.57142857,ktH2Y,,DRI or other perimeter exclusion,0,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",false,2023-10-31
iea:3777,3777,,Villadangos Green e-Methanol plant,clean,ESP,perimeter exclusion,Feasibility study,,34.65066667,ktH2Y,,DRI or other perimeter exclusion,0,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",false,2023-10-31
iea:3784,3784,,Outokumpu - Norsk e-Fuel eSAF MoU,clean,FIN,perimeter exclusion,Concept,,51.19047619,ktH2Y,,DRI or other perimeter exclusion,0,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",false,2023-10-31
iea:3786,3786,,Norsk e-fuel Project Rauma eSAF,clean,FIN,perimeter exclusion,Feasibility study,,71.84628237,ktH2Y,,DRI or other perimeter exclusion,0,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",false,2023-10-31
iea:3795,3795,,VolagHy Kuopio,clean,FIN,named not admitted,Feasibility study,,55.14517287,ktH2Y,,,0,false,not_searched,false,https://volaghy.com/volaghy-publishes-eia-programme-kuopio/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",false,2023-10-31
iea:3796,3796,aboenergy-nivala,Kurunpuhto hydrogen project ,clean,FI,admitted,Concept,,200,MW_input,,,0,false,not_searched,false,https://www.aboenergy.com/en/development-construction/green-hydrogen.html,ABO Energy,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,https://www.aboenergy.com/en/development-construction/green-hydrogen.html,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,https://www.aboenergy.com/en/development-construction/green-hydrogen.html,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,https://www.aboenergy.com/en/development-construction/green-hydrogen.html,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"as of 2023-10-31: the document cited is dated 2026-09-11, after the cut-off, so this rung was fail on evidence that did not exist yet",true,2023-10-31
iea:3822,3822,,"Moeve La Rábida Energy Park (Huelva) - phase 1 (expansion) - Andalusian Green Hydrogen Valley
ONUBA I Project (Together with THARSIS: LUXIA project)",clean,ESP,named not admitted,Feasibility study,,17.32533333,ktH2Y,,,0,false,not_searched,false,https://www.moeveglobal.com/en/businesses/commercial-clean-energies/green-hydrogen/green-hydrogen-production-at-moeve,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",false,2023-10-31
iea:3901,3901,,Equilibrion nuclear-derived e-SAF,clean,GBR,perimeter exclusion,Feasibility study,,144.2314119,ktH2Y,,DRI or other perimeter exclusion,0,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",false,2023-10-31
iea:3904,3904,,Fjord PtX,clean,DNK,named not admitted,Feasibility study,,56.57894737,ktH2Y,,,0,false,not_searched,false,https://www.fjord-ptx.com/about-the-plant/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",false,2023-10-31
iea:3906,3906,,Verso Energy SAF Tornio project,clean,FIN,perimeter exclusion,Feasibility study,,36.47251827,ktH2Y,,DRI or other perimeter exclusion,0,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",false,2023-10-31
iea:3907,3907,, Project SkyKraft,clean,SWE,named not admitted,Feasibility study,,179.6157059,ktH2Y,,,0,false,not_searched,false,https://skynrg.com/producing-saf/esaf-production-plant-in-skelleftea/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",false,2023-10-31
iea:3945,3945,,L’Ardoise e-SAF,clean,FRA,perimeter exclusion,Feasibility study,,51.976,ktH2Y,,DRI or other perimeter exclusion,0,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",false,2023-10-31
iea:3963,3963,,Turboleta SAF,clean,ESP,perimeter exclusion,Feasibility study,,47.14912281,ktH2Y,,DRI or other perimeter exclusion,0,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",false,2023-10-31
